temperature,feels_like,humidity,wind_speed,weather_condition,season,age_range,style_preference,temperature_sensitivity,formality_preference,item_name,category,min_temp,max_temp,warmth_level,formality_level,item_style,is_recommended
20.5,23.0,77,1.0,clouds,autumn,45+,casual,very_warm,informal,Blazer,outerwear,15,28,3,9,business,1
9.5,6.0,80,10.1,clear,autumn,45+,business,warm,formal,Blazer,outerwear,15,28,3,9,business,1
-12.1,-10.1,93,4.8,snow,winter,35-45,business,normal,formal,Heavy Sweater,upper,-10,10,7,5,casual,0
14.7,14.5,87,10.0,drizzle,spring,45+,sporty,very_warm,formal,Umbrella,accessories,-10,35,0,5,casual,1
11.5,8.0,82,8.6,clear,autumn,45+,casual,normal,formal,Heavy Sweater,upper,-10,10,7,5,casual,1
5.1,6.1,60,6.7,clouds,winter,25-35,business,normal,formal,T-Shirt,upper,18,35,1,3,casual,0
8.9,4.2,88,11.8,clouds,autumn,18-25,elegant,very_warm,formal,Linen Shirt,upper,22,38,1,7,business,0
19.0,18.3,84,14.3,clear,summer,45+,elegant,normal,formal,Shorts,lower,20,40,1,3,casual,0
22.1,16.6,43,13.6,clear,summer,25-35,sporty,normal,informal,Waterproof Boots,footwear,0,20,5,5,casual,0
19.2,20.3,30,6.9,clear,spring,18-25,elegant,cold,semi_formal,Swim Shorts,lower,28,45,1,1,sporty,0
31.8,31.8,66,6.7,clear,summer,45+,sporty,very_cold,informal,Summer Dress,upper,20,35,1,6,elegant,0
4.6,4.4,45,13.2,rain,spring,25-35,casual,very_cold,formal,Umbrella,accessories,-10,35,0,5,casual,1
15.8,16.4,51,0.0,drizzle,spring,35-45,sporty,very_warm,formal,Polo Shirt,upper,15,28,2,6,casual,1
29.5,31.7,56,1.5,clouds,spring,45+,casual,normal,semi_formal,Tank Top,upper,25,45,1,2,casual,1
27.1,25.2,53,4.1,clouds,summer,18-25,sporty,cold,semi_formal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
10.7,7.6,67,1.1,snow,winter,18-25,sporty,cold,semi_formal,Down Jacket,outerwear,-25,5,9,5,casual,0
20.9,19.2,31,8.3,clear,spring,45+,business,cold,semi_formal,Summer Dress,upper,20,35,1,6,elegant,1
21.2,18.2,86,1.4,clear,summer,45+,casual,very_cold,formal,Jeans,lower,-5,25,4,5,casual,1
20.0,19.0,34,12.7,rain,autumn,25-35,elegant,warm,semi_formal,Sunglasses,accessories,15,45,0,5,casual,1
34.1,35.1,41,5.0,clouds,summer,45+,elegant,very_warm,formal,Waterproof Boots,footwear,0,20,5,5,casual,0
12.6,7.3,78,12.4,clouds,spring,45+,casual,warm,formal,Down Jacket,outerwear,-25,5,9,5,casual,0
6.3,3.6,83,9.1,clear,autumn,18-25,elegant,warm,informal,Scarf,accessories,-30,10,7,6,elegant,1
26.6,23.2,76,2.6,rain,summer,45+,casual,very_cold,semi_formal,Hoodie,upper,8,20,5,3,sporty,0
29.3,24.8,84,9.6,clouds,summer,18-25,sporty,very_cold,informal,Down Jacket,outerwear,-25,5,9,5,casual,0
12.8,11.7,63,4.2,clear,autumn,25-35,casual,very_cold,formal,Wool Coat,outerwear,-15,5,8,8,business,0
3.6,2.0,90,14.9,drizzle,autumn,35-45,business,warm,informal,Wool Coat,outerwear,-15,5,8,8,business,1
22.4,23.0,59,11.1,clear,summer,18-25,sporty,very_warm,informal,Sandals,footwear,22,45,1,2,casual,1
-6.8,-6.1,34,1.9,snow,winter,18-25,elegant,warm,semi_formal,Sneakers,footwear,5,35,3,4,casual,0
-3.4,-5.3,34,10.0,snow,winter,25-35,business,normal,formal,Tank Top,upper,25,45,1,2,casual,0
8.7,5.5,67,1.3,rain,spring,35-45,elegant,normal,informal,Umbrella,accessories,-10,35,0,5,casual,1
6.9,5.5,43,7.8,rain,autumn,45+,elegant,normal,semi_formal,Light Jacket,outerwear,10,20,4,6,casual,0
19.9,21.6,32,4.9,drizzle,autumn,25-35,casual,warm,formal,Heavy Sweater,upper,-10,10,7,5,casual,0
28.4,24.5,63,9.1,rain,summer,35-45,business,cold,informal,Oxford Shoes,footwear,5,35,2,10,business,1
10.3,8.3,42,1.2,rain,autumn,45+,sporty,warm,formal,Chinos,lower,10,28,3,7,business,1
20.2,16.1,81,8.3,rain,autumn,18-25,sporty,very_cold,informal,Chinos,lower,10,28,3,7,business,0
24.3,19.6,76,8.7,clear,summer,45+,elegant,normal,formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
18.2,16.9,73,6.1,clear,summer,18-25,sporty,normal,informal,Long Sleeve Shirt,upper,0,20,4,7,business,1
37.7,36.1,74,10.6,clear,summer,18-25,sporty,cold,semi_formal,Tank Top,upper,25,45,1,2,casual,0
-8.2,-7.5,42,7.6,clouds,winter,35-45,elegant,very_cold,informal,Baseball Cap,accessories,15,40,0,3,sporty,0
-5.7,-9.8,32,12.7,clouds,winter,18-25,casual,very_warm,informal,Scarf,accessories,-30,10,7,6,elegant,1
2.2,2.8,63,11.1,clear,winter,18-25,elegant,normal,formal,Waterproof Boots,footwear,0,20,5,5,casual,1
24.3,23.6,58,2.3,clear,summer,18-25,sporty,cold,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,0
5.3,4.0,72,0.5,snow,winter,18-25,elegant,cold,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
10.6,5.0,81,13.3,clouds,winter,35-45,business,normal,formal,Dress Pants,lower,10,30,3,9,business,1
16.0,15.6,31,6.0,clear,autumn,45+,elegant,normal,formal,Shorts,lower,20,40,1,3,casual,0
-3.5,-2.8,57,4.4,clouds,autumn,25-35,casual,very_cold,formal,Gloves,accessories,-30,5,8,5,casual,1
19.7,20.1,77,1.5,clouds,summer,25-35,elegant,very_cold,formal,Sandals,footwear,22,45,1,2,casual,0
9.5,11.4,64,3.9,rain,autumn,45+,business,cold,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
9.0,11.4,64,1.8,clouds,spring,18-25,elegant,very_cold,informal,Cardigan,upper,5,18,5,6,casual,0
27.9,26.1,81,14.4,clear,summer,45+,casual,normal,formal,Oxford Shoes,footwear,5,35,2,10,business,1
-15.4,-13.7,63,1.7,clear,winter,18-25,business,cold,semi_formal,Umbrella,accessories,-10,35,0,5,casual,0
14.9,15.3,42,4.6,clear,spring,25-35,elegant,normal,formal,Suit,upper,15,28,3,10,business,1
-0.0,-1.5,59,11.0,clouds,winter,18-25,sporty,very_warm,formal,Cardigan,upper,5,18,5,6,casual,0
-12.1,-12.8,49,5.2,clear,winter,25-35,elegant,very_warm,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,0
-3.0,-0.9,37,1.1,clear,winter,45+,casual,very_warm,informal,Gloves,accessories,-30,5,8,5,casual,1
5.0,3.4,40,7.1,clear,spring,45+,elegant,normal,formal,Blazer,outerwear,15,28,3,9,business,0
4.4,2.0,69,9.9,clear,autumn,45+,elegant,normal,formal,Wool Coat,outerwear,-15,5,8,8,business,1
6.6,6.5,91,1.6,rain,autumn,45+,business,very_cold,semi_formal,Oxford Shoes,footwear,5,35,2,10,business,1
4.3,3.8,88,11.1,clear,autumn,35-45,business,very_warm,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
27.4,29.3,33,1.7,clouds,summer,18-25,business,very_warm,semi_formal,Sunglasses,accessories,15,45,0,5,casual,1
20.0,15.3,35,12.1,clear,summer,35-45,casual,very_cold,formal,Polo Shirt,upper,15,28,2,6,casual,1
-20.1,-24.2,83,12.0,clouds,winter,35-45,casual,normal,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,0
3.5,0.7,76,9.7,clear,spring,35-45,elegant,very_warm,informal,Winter Hat,accessories,-30,5,8,4,casual,1
-5.8,-7.4,90,2.1,clear,winter,18-25,elegant,warm,informal,Thermal Underwear,upper,-30,0,9,2,sporty,1
-3.9,-5.4,40,8.5,clouds,winter,25-35,casual,cold,semi_formal,Swim Shorts,lower,28,45,1,1,sporty,0
-7.5,-7.4,80,7.7,snow,winter,35-45,business,very_warm,formal,Sunglasses,accessories,15,45,0,5,casual,0
-5.3,-7.7,73,5.0,clear,winter,18-25,sporty,very_warm,semi_formal,Heavy Sweater,upper,-10,10,7,5,casual,1
37.7,36.1,74,10.6,clear,summer,18-25,sporty,cold,semi_formal,Chinos,lower,10,28,3,7,business,0
17.6,14.7,56,8.6,clear,spring,35-45,business,very_cold,formal,Summer Dress,upper,20,35,1,6,elegant,0
10.6,5.4,56,14.3,clear,spring,25-35,elegant,normal,formal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
5.8,4.9,88,10.6,clouds,autumn,45+,elegant,normal,semi_formal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
-2.1,-5.7,80,4.6,clear,winter,18-25,sporty,cold,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,1
22.5,21.1,43,0.3,clouds,spring,45+,sporty,very_warm,informal,Summer Dress,upper,20,35,1,6,elegant,1
7.1,5.7,82,3.9,snow,spring,25-35,sporty,very_warm,semi_formal,Scarf,accessories,-30,10,7,6,elegant,1
9.3,6.3,87,4.5,snow,spring,18-25,elegant,warm,semi_formal,Umbrella,accessories,-10,35,0,5,casual,1
-15.7,-15.2,77,1.6,clear,winter,18-25,sporty,very_warm,formal,Swim Shorts,lower,28,45,1,1,sporty,0
-13.6,-14.2,61,5.8,clear,winter,25-35,business,warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
39.3,36.4,56,10.6,clouds,summer,18-25,sporty,cold,semi_formal,Oxford Shoes,footwear,5,35,2,10,business,0
1.7,1.3,77,2.4,clear,spring,45+,business,cold,semi_formal,Hoodie,upper,8,20,5,3,sporty,0
9.6,4.8,61,14.2,rain,autumn,35-45,sporty,cold,formal,Scarf,accessories,-30,10,7,6,elegant,1
11.6,13.3,82,5.7,clouds,autumn,35-45,elegant,cold,informal,Heavy Sweater,upper,-10,10,7,5,casual,1
13.2,12.8,76,8.0,rain,autumn,45+,business,warm,formal,Light Jacket,outerwear,10,20,4,6,casual,1
18.8,18.1,39,7.1,rain,autumn,45+,elegant,normal,formal,Jeans,lower,-5,25,4,5,casual,1
-16.3,-16.9,94,2.5,clear,spring,35-45,sporty,cold,formal,Oxford Shoes,footwear,5,35,2,10,business,0
5.3,6.6,52,3.5,clouds,spring,45+,sporty,very_cold,informal,Waterproof Boots,footwear,0,20,5,5,casual,0
-3.3,-3.7,45,9.3,clear,spring,45+,casual,very_cold,semi_formal,Sandals,footwear,22,45,1,2,casual,0
7.0,7.5,70,2.6,clear,winter,35-45,business,cold,informal,Winter Hat,accessories,-30,5,8,4,casual,1
20.2,15.9,50,8.7,drizzle,spring,45+,casual,very_warm,informal,Wool Coat,outerwear,-15,5,8,8,business,0
0.0,-3.1,32,14.4,clear,spring,45+,elegant,normal,formal,Sunglasses,accessories,15,45,0,5,casual,0
13.8,8.9,45,14.7,clear,spring,35-45,sporty,cold,formal,Winter Jacket,outerwear,-5,10,7,5,casual,0
6.6,8.1,49,3.6,clouds,autumn,45+,elegant,normal,formal,Winter Boots,footwear,-30,5,9,5,casual,0
13.2,13.9,35,3.8,rain,spring,35-45,business,very_cold,formal,Long Sleeve Shirt,upper,0,20,4,7,business,1
21.4,21.4,53,9.9,rain,autumn,18-25,sporty,very_warm,informal,Blazer,outerwear,15,28,3,9,business,0
3.6,2.0,34,5.1,rain,spring,35-45,casual,normal,informal,Blazer,outerwear,15,28,3,9,business,0
14.3,11.6,65,5.6,clouds,autumn,35-45,sporty,cold,formal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
-23.5,-23.1,63,4.8,clear,winter,18-25,sporty,very_cold,informal,Light Jacket,outerwear,10,20,4,6,casual,0
24.0,24.8,45,1.3,clouds,summer,18-25,casual,very_warm,informal,Dress Pants,lower,10,30,3,9,business,1
-8.2,-6.3,93,4.2,clouds,winter,35-45,elegant,normal,informal,Linen Shirt,upper,22,38,1,7,business,0
19.6,19.0,33,4.8,clouds,autumn,35-45,casual,very_cold,informal,Heavy Parka,outerwear,-30,0,10,4,casual,1
19.8,19.1,77,10.5,clouds,spring,18-25,elegant,very_warm,formal,Linen Shirt,upper,22,38,1,7,business,0
11.0,6.7,71,6.8,rain,autumn,45+,elegant,normal,formal,Chinos,lower,10,28,3,7,business,1
20.1,18.6,81,3.4,clear,summer,25-35,casual,very_cold,formal,Summer Dress,upper,20,35,1,6,elegant,1
7.7,7.3,84,5.8,rain,autumn,35-45,sporty,very_warm,formal,Baseball Cap,accessories,15,40,0,3,sporty,0
-14.8,-16.5,68,11.8,snow,winter,18-25,elegant,normal,formal,Raincoat,outerwear,5,25,3,4,casual,0
23.1,25.7,62,1.4,clear,summer,35-45,casual,normal,informal,Hoodie,upper,8,20,5,3,sporty,1
18.7,15.6,69,10.1,clear,summer,45+,elegant,normal,semi_formal,Polo Shirt,upper,15,28,2,6,casual,1
20.7,15.2,87,13.0,clear,spring,45+,elegant,normal,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
2.1,-0.9,63,3.2,clear,autumn,25-35,elegant,normal,formal,Jeans,lower,-5,25,4,5,casual,1
-8.0,-9.1,84,8.3,rain,spring,18-25,elegant,cold,semi_formal,Sunglasses,accessories,15,45,0,5,casual,0
2.7,0.5,70,15.0,clear,winter,45+,casual,normal,semi_formal,Long Sleeve Shirt,upper,0,20,4,7,business,1
-7.3,-8.5,41,13.4,snow,winter,18-25,elegant,warm,informal,T-Shirt,upper,18,35,1,3,casual,0
-6.4,-6.5,50,14.5,snow,winter,35-45,sporty,cold,formal,Polo Shirt,upper,15,28,2,6,casual,0
7.9,5.8,74,9.3,clear,winter,45+,elegant,very_cold,semi_formal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
17.7,18.2,31,6.9,rain,autumn,35-45,elegant,normal,informal,Jeans,lower,-5,25,4,5,casual,1
27.0,26.1,66,8.5,clouds,summer,18-25,elegant,very_cold,informal,Heavy Sweater,upper,-10,10,7,5,casual,0
14.3,15.8,88,4.4,clear,spring,18-25,sporty,very_cold,informal,Shorts,lower,20,40,1,3,casual,0
20.4,19.6,94,1.8,clouds,summer,35-45,business,very_warm,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
26.2,22.6,68,5.0,clouds,spring,45+,casual,very_cold,formal,Suit,upper,15,28,3,10,business,1
-1.4,-3.3,66,2.4,clear,winter,25-35,sporty,normal,formal,Heavy Sweater,upper,-10,10,7,5,casual,1
-1.5,-5.8,91,14.0,snow,winter,18-25,elegant,warm,semi_formal,Linen Shirt,upper,22,38,1,7,business,0
15.0,16.9,90,4.8,rain,autumn,45+,casual,warm,informal,Chinos,lower,10,28,3,7,business,1
20.5,19.7,59,13.7,clouds,summer,35-45,business,very_warm,semi_formal,Waterproof Boots,footwear,0,20,5,5,casual,0
8.6,6.0,58,4.9,clear,spring,45+,elegant,very_cold,informal,Down Jacket,outerwear,-25,5,9,5,casual,1
6.9,7.9,53,8.3,clouds,winter,35-45,business,cold,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
13.0,12.9,91,1.8,rain,autumn,45+,casual,very_cold,semi_formal,Umbrella,accessories,-10,35,0,5,casual,1
6.6,7.9,66,0.6,rain,autumn,25-35,sporty,normal,formal,Swim Shorts,lower,28,45,1,1,sporty,0
33.1,31.8,75,6.2,rain,summer,25-35,sporty,normal,formal,Down Jacket,outerwear,-25,5,9,5,casual,0
14.2,14.0,53,6.0,clear,spring,45+,sporty,warm,formal,Gloves,accessories,-30,5,8,5,casual,0
19.9,22.6,42,1.0,clear,summer,35-45,casual,very_cold,informal,Sandals,footwear,22,45,1,2,casual,1
0.2,-1.7,74,13.9,snow,winter,35-45,elegant,cold,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
27.4,27.8,71,5.5,clear,summer,35-45,elegant,normal,informal,Linen Shirt,upper,22,38,1,7,business,0
9.5,7.9,54,3.8,clear,autumn,25-35,sporty,cold,formal,Winter Jacket,outerwear,-5,10,7,5,casual,1
28.3,24.4,30,6.1,clear,summer,18-25,business,very_warm,semi_formal,Sandals,footwear,22,45,1,2,casual,1
25.8,24.2,33,4.9,clouds,summer,35-45,sporty,cold,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
31.9,28.5,66,6.7,clear,summer,25-35,sporty,very_warm,semi_formal,Winter Hat,accessories,-30,5,8,4,casual,0
14.3,15.2,31,9.2,clear,winter,25-35,sporty,cold,formal,Sandals,footwear,22,45,1,2,casual,0
14.6,13.5,80,14.8,rain,summer,45+,casual,normal,formal,Polo Shirt,upper,15,28,2,6,casual,0
16.9,16.1,56,14.3,clear,autumn,18-25,casual,very_warm,informal,Winter Hat,accessories,-30,5,8,4,casual,0
3.5,0.7,76,9.7,clear,spring,35-45,elegant,very_warm,informal,Winter Jacket,outerwear,-5,10,7,5,casual,1
7.3,4.2,74,11.2,clear,autumn,45+,elegant,normal,formal,Winter Jacket,outerwear,-5,10,7,5,casual,1
6.5,4.8,55,8.6,clear,autumn,35-45,business,warm,informal,Hoodie,upper,8,20,5,3,sporty,0
29.6,25.7,62,8.4,clear,summer,35-45,business,normal,formal,Sandals,footwear,22,45,1,2,casual,0
11.1,9.8,40,14.7,clouds,autumn,25-35,elegant,cold,semi_formal,Winter Boots,footwear,-30,5,9,5,casual,0
23.0,19.2,30,13.4,clear,spring,35-45,sporty,cold,semi_formal,Down Jacket,outerwear,-25,5,9,5,casual,0
-3.9,-4.9,92,7.4,clouds,winter,18-25,business,very_cold,informal,Umbrella,accessories,-10,35,0,5,casual,0
31.7,32.2,59,4.1,rain,spring,18-25,business,cold,semi_formal,Sunglasses,accessories,15,45,0,5,casual,0
18.8,20.0,81,5.4,clouds,autumn,45+,elegant,very_cold,informal,Hoodie,upper,8,20,5,3,sporty,1
-14.5,-18.3,53,11.5,clouds,winter,45+,elegant,normal,semi_formal,Sandals,footwear,22,45,1,2,casual,0
-17.2,-19.5,74,12.6,clouds,winter,45+,sporty,very_cold,informal,Polo Shirt,upper,15,28,2,6,casual,0
27.8,24.7,90,10.9,clear,summer,45+,casual,very_cold,semi_formal,Polo Shirt,upper,15,28,2,6,casual,1
26.5,27.6,31,8.6,clouds,summer,45+,elegant,normal,formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
11.2,9.0,74,7.2,clear,spring,35-45,sporty,cold,formal,Dress Pants,lower,10,30,3,9,business,1
27.6,25.1,86,3.0,rain,spring,18-25,sporty,normal,informal,Chinos,lower,10,28,3,7,business,1
13.1,13.7,42,0.9,clouds,autumn,45+,casual,normal,semi_formal,Chinos,lower,10,28,3,7,business,1
-1.9,-6.3,55,14.3,clear,winter,35-45,elegant,normal,informal,Winter Hat,accessories,-30,5,8,4,casual,1
6.0,1.2,50,12.3,clouds,winter,45+,elegant,normal,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
17.3,12.5,32,10.8,clear,spring,35-45,casual,very_cold,informal,Shorts,lower,20,40,1,3,casual,1
6.8,5.4,87,9.5,clear,winter,45+,casual,normal,formal,T-Shirt,upper,18,35,1,3,casual,0
35.0,31.5,93,10.5,clear,summer,18-25,business,very_cold,informal,Wool Coat,outerwear,-15,5,8,8,business,0
2.2,2.8,63,11.1,clear,winter,18-25,elegant,normal,formal,Cardigan,upper,5,18,5,6,casual,0
3.1,1.4,32,10.3,clear,autumn,25-35,elegant,very_warm,informal,Denim Jacket,outerwear,12,22,3,5,casual,0
-0.2,-4.6,67,11.3,clouds,autumn,35-45,sporty,cold,formal,Chinos,lower,10,28,3,7,business,0
0.9,-2.1,92,14.3,clouds,spring,25-35,elegant,very_cold,formal,Down Jacket,outerwear,-25,5,9,5,casual,1
8.3,8.6,45,7.5,clouds,spring,25-35,casual,very_cold,formal,Gloves,accessories,-30,5,8,5,casual,1
16.0,11.4,45,14.6,clouds,summer,45+,casual,very_warm,informal,Wool Coat,outerwear,-15,5,8,8,business,0
4.9,3.4,44,9.5,rain,spring,18-25,elegant,normal,formal,Blazer,outerwear,15,28,3,9,business,0
-19.6,-21.4,40,12.7,clear,winter,45+,elegant,normal,formal,T-Shirt,upper,18,35,1,3,casual,0
1.4,-0.8,62,6.2,snow,winter,45+,casual,very_warm,informal,Jeans,lower,-5,25,4,5,casual,1
19.0,19.4,60,7.1,clear,summer,45+,sporty,very_cold,informal,T-Shirt,upper,18,35,1,3,casual,1
0.0,-3.1,32,14.4,clear,spring,45+,elegant,normal,formal,Heavy Parka,outerwear,-30,0,10,4,casual,0
3.1,4.2,90,7.2,snow,winter,35-45,elegant,cold,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
18.5,19.6,68,7.9,rain,spring,25-35,elegant,normal,formal,Down Jacket,outerwear,-25,5,9,5,casual,0
13.9,10.9,47,10.8,clear,spring,45+,casual,very_cold,semi_formal,Down Jacket,outerwear,-25,5,9,5,casual,1
5.1,5.3,57,11.2,snow,spring,45+,business,very_cold,semi_formal,Cardigan,upper,5,18,5,6,casual,0
23.9,25.4,62,3.9,clear,summer,18-25,sporty,very_cold,informal,Umbrella,accessories,-10,35,0,5,casual,0
-1.9,-0.2,47,4.1,snow,winter,18-25,elegant,cold,semi_formal,Scarf,accessories,-30,10,7,6,elegant,1
-3.3,-5.9,63,10.0,snow,winter,45+,casual,very_warm,informal,Light Jacket,outerwear,10,20,4,6,casual,0
33.9,30.4,85,14.2,clouds,summer,25-35,sporty,very_warm,semi_formal,Sneakers,footwear,5,35,3,4,casual,1
-0.3,0.8,56,5.3,clear,winter,45+,casual,warm,formal,Jeans,lower,-5,25,4,5,casual,1
17.0,18.2,30,6.3,clouds,autumn,25-35,sporty,normal,informal,Heavy Parka,outerwear,-30,0,10,4,casual,0
-11.7,-11.7,43,7.2,clouds,winter,45+,business,cold,semi_formal,Chinos,lower,10,28,3,7,business,0
25.2,26.8,50,4.7,clear,summer,18-25,sporty,cold,semi_formal,Suit,upper,15,28,3,10,business,0
24.6,20.1,60,12.4,clear,summer,18-25,business,cold,semi_formal,Summer Dress,upper,20,35,1,6,elegant,1
0.5,-0.6,38,12.9,clouds,spring,18-25,elegant,warm,semi_formal,Sandals,footwear,22,45,1,2,casual,0
5.6,2.4,46,2.5,clear,spring,25-35,casual,very_cold,formal,Blazer,outerwear,15,28,3,9,business,0
10.2,9.4,59,1.4,clear,spring,45+,elegant,normal,formal,Sneakers,footwear,5,35,3,4,casual,1
8.3,5.9,92,13.2,clouds,spring,18-25,business,very_warm,semi_formal,Summer Dress,upper,20,35,1,6,elegant,0
20.4,20.0,39,12.9,clear,summer,25-35,elegant,cold,semi_formal,Denim Jacket,outerwear,12,22,3,5,casual,1
-14.9,-17.8,79,5.4,clouds,winter,45+,business,cold,semi_formal,Winter Hat,accessories,-30,5,8,4,casual,1
-7.8,-12.4,77,14.4,clear,winter,35-45,business,warm,informal,Oxford Shoes,footwear,5,35,2,10,business,0
-2.5,-3.7,72,5.0,clear,autumn,45+,casual,very_warm,informal,Sneakers,footwear,5,35,3,4,casual,0
6.2,6.8,37,10.0,clouds,spring,18-25,sporty,very_warm,informal,Gloves,accessories,-30,5,8,5,casual,0
5.2,1.6,83,7.6,clouds,winter,18-25,elegant,warm,informal,Sandals,footwear,22,45,1,2,casual,0
12.0,8.8,74,6.2,clouds,winter,18-25,elegant,warm,informal,Thermal Underwear,upper,-30,0,9,2,sporty,0
-9.0,-10.6,87,9.7,snow,winter,45+,casual,very_cold,semi_formal,Heavy Parka,outerwear,-30,0,10,4,casual,1
22.0,21.3,65,9.8,clear,summer,25-35,sporty,very_warm,informal,Wool Coat,outerwear,-15,5,8,8,business,0
8.4,6.6,88,9.0,snow,spring,35-45,business,cold,informal,Winter Boots,footwear,-30,5,9,5,casual,1
-27.2,-32.1,75,14.5,clouds,winter,45+,casual,warm,formal,Gloves,accessories,-30,5,8,5,casual,1
4.0,2.6,78,11.6,rain,spring,45+,elegant,very_cold,semi_formal,Wool Coat,outerwear,-15,5,8,8,business,1
29.1,26.7,44,12.7,clear,summer,25-35,sporty,normal,formal,Light Jacket,outerwear,10,20,4,6,casual,0
29.4,30.6,90,2.0,clear,summer,25-35,sporty,very_warm,semi_formal,T-Shirt,upper,18,35,1,3,casual,1
-8.2,-6.3,93,4.2,clouds,winter,35-45,elegant,normal,informal,Jeans,lower,-5,25,4,5,casual,1
-10.2,-14.1,94,13.3,rain,autumn,18-25,business,very_warm,semi_formal,Fleece Jacket,outerwear,0,15,6,4,sporty,0
-8.5,-11.1,92,7.9,clear,winter,45+,business,very_cold,semi_formal,Baseball Cap,accessories,15,40,0,3,sporty,0
-8.0,-11.8,75,8.8,clouds,winter,35-45,casual,very_cold,formal,Thermal Underwear,upper,-30,0,9,2,sporty,1
20.3,19.6,70,12.3,clear,summer,25-35,sporty,normal,formal,Jeans,lower,-5,25,4,5,casual,1
7.2,4.8,63,5.0,rain,autumn,45+,casual,very_cold,informal,Fleece Jacket,outerwear,0,15,6,4,sporty,1
-22.2,-26.3,39,7.2,clouds,winter,45+,casual,normal,formal,Down Jacket,outerwear,-25,5,9,5,casual,1
-3.6,-7.2,57,11.5,clear,autumn,45+,sporty,very_cold,informal,Winter Hat,accessories,-30,5,8,4,casual,1
30.6,26.8,78,9.1,clouds,summer,45+,casual,normal,formal,Sneakers,footwear,5,35,3,4,casual,1
10.6,10.2,33,5.7,clouds,spring,18-25,sporty,very_warm,semi_formal,Jeans,lower,-5,25,4,5,casual,1
22.0,20.7,46,12.5,clouds,spring,25-35,casual,cold,semi_formal,T-Shirt,upper,18,35,1,3,casual,1
-7.6,-12.3,42,13.2,clear,winter,45+,sporty,very_cold,informal,Oxford Shoes,footwear,5,35,2,10,business,0
13.8,14.7,42,1.5,clouds,spring,18-25,business,very_cold,informal,Chinos,lower,10,28,3,7,business,1
18.8,18.1,39,7.1,rain,autumn,45+,elegant,normal,formal,Denim Jacket,outerwear,12,22,3,5,casual,1
31.1,30.1,67,7.2,clear,summer,25-35,sporty,very_warm,semi_formal,Swim Shorts,lower,28,45,1,1,sporty,1
-12.9,-13.8,58,14.6,clouds,winter,35-45,business,cold,formal,Thermal Underwear,upper,-30,0,9,2,sporty,1
18.9,18.3,31,14.5,rain,autumn,25-35,elegant,very_cold,formal,Tank Top,upper,25,45,1,2,casual,0
2.7,3.9,44,4.3,clouds,winter,45+,casual,very_cold,formal,Scarf,accessories,-30,10,7,6,elegant,1
20.1,18.2,94,9.3,snow,autumn,35-45,elegant,very_warm,informal,T-Shirt,upper,18,35,1,3,casual,1
-0.0,-4.0,57,8.0,clouds,winter,45+,business,very_cold,semi_formal,Suit,upper,15,28,3,10,business,0
11.6,7.9,42,7.2,rain,autumn,35-45,sporty,cold,formal,Baseball Cap,accessories,15,40,0,3,sporty,0
